id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,end_source,clearance_mins,log_clearance,hour,day_of_week,month,is_weekend,priority_encoded,is_planned,closure_int,junction_event_count,junction_closure_rate,junction_hist_clearance,corridor_event_count,corridor_closure_rate,zone_event_count,is_known_junction,event_cause_cat,veh_type_cat,police_station_cat,pred_closure_prob,impact_score,impact_tier
FKID006750,unplanned,12.988945,77.5080933,0.0,0.0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2023-12-13 08:53:14.589000+00:00,,closed,yes,2023-12-13 10:04:57.484829+00,,,,truck,FKN00GL3420,Magadi Road,High,Empty,Accel cut,18.0,2023-12-13 08:55:30.678386+00,,1,FKUSR01109,FKUSR00001,,,,Kamakshipalya,,FKKG001071,,,,FKUSR01109,2023-12-13 10:04:57.484330+00:00,,,Bengaluru West Corporation,West Zone 1,Srigandakaval,closed,71.71492216666667,4.286546620240139,8,2,12,0,2,0,0,5.0,0.0,113.7653270004574,85.0,0.058823529411764705,183.0,1,vehicle_breakdown,truck,Kamakshipalya,0.13868208,3.2,LOW
FKID006757,unplanned,12.8416728,77.6761745,0.0,0.0,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2023-12-13 19:48:59.739000+00:00,,closed,yes,2023-12-13 21:21:55.578659+00,,,[VEHICLE] HGV vehicle off road in [LOCATION] due to technical issue veersandra towards Hosur traffic slow movement sir,heavy_vehicle,FKN00GL3422,Non-corridor,Low,,,,2023-12-13 19:51:43.695652+00,,1,FKUSR00877,FKUSR00001,,,,Electronic City,,FKKG000857,,,,FKUSR00877,2023-12-13 21:21:55.578096+00:00,,,,,VeerasandraGateJunction,closed,92.93065159999999,4.542556761063167,19,2,12,0,0,0,0,5.0,0.0,111.25189083512407,756.0,0.11507936507936507,0.0,1,vehicle_breakdown,heavy_vehicle,Electronic City,0.0007844966,1.5,LOW
FKID006762,unplanned,12.9250436,77.6336263,0.0,0.0,"80 Feet Road, SBI Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,vehicle_breakdown,False,2023-12-14 03:50:46.988000+00:00,,closed,yes,2023-12-14 04:46:33.921717+00,,,Bmtc bus off road,bmtc_bus,FKN00GL0409,Non-corridor,Low,,,,2023-12-14 03:54:17.706171+00,,1,FKUSR00941,FKUSR00001,,,,Adugodi,,FKKG000918,,,,FKUSR00941,2023-12-14 04:46:33.921004+00:00,,,Bengaluru South Corporation,South Zone 2,17th Mn 1st Crs Aishwarya Stores Jn,closed,55.782216733333335,4.0392231910248,3,3,12,0,0,0,0,1.0,0.0,117.28900823784612,756.0,0.11507936507936507,76.0,1,vehicle_breakdown,bmtc_bus,Adugodi,0.010548976,1.6,LOW
FKID006765,unplanned,12.9261816,77.5487883,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,vehicle_breakdown,False,2023-12-13 21:55:45.378000+00:00,,resolved,yes,2023-12-13 22:45:49.138239+00,,,,bmtc_bus,FKN00GL0215,ORR West 1,High,,,,2023-12-13 21:57:03.321938+00,,1,FKUSR01811,FKUSR00001,,,,Banashankari,,FKKG001695,"Dr Rajkumar Puniya Bhoomi Road, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",12.9261816,77.5487883,,,FKUSR01811,2023-12-13 22:45:49.137596+00:00,Bengaluru West Corporation,West Zone 2,KatriguppeJunction,resolved,50.06265993333333,3.9330535047246595,21,2,12,0,2,0,0,5.0,0.0,104.84586626512407,55.0,0.0,167.0,1,vehicle_breakdown,bmtc_bus,Banashankari,0.1237101,3.1,LOW
FKID006767,unplanned,13.0846996,77.5935494,0.0,0.0,"Allalasandra Main Road, BCM Panache, Allala Sandra, Bengaluru, Karnataka. Pin-560065 (India)",,vehicle_breakdown,False,2023-12-13 22:23:25.619000+00:00,,closed,no,2023-12-14 00:00:32.305714+00,,,Pvt buss off road at [LOCATION] yalahank due to wheel jaam sir,private_bus,FKN00GL3426,Bellary Road 2,High,,,,2023-12-13 22:26:17.905175+00,,1,FKUSR00269,FKUSR00001,,,,Yelahanka,,FKKG000261,,,,FKUSR00269,2023-12-14 00:00:32.305205+00:00,,,Bengaluru North Corporation,North Zone 2,YelhankaBypass,closed,97.11143675,4.586103942344905,22,2,12,0,2,0,0,8.0,0.0,103.41256676231316,113.0,0.04424778761061947,140.0,1,vehicle_breakdown,private_bus,Yelahanka,0.0051502157,2.4,LOW
FKID006768,unplanned,13.014277,77.5710341,0.0,0.0,"CV Raman Road, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",,vehicle_breakdown,False,2023-12-13 22:35:43.020000+00:00,,closed,yes,2023-12-13 22:53:17.305647+00,,,,private_car,FKN00GL3427,Non-corridor,Low,,,,2023-12-13 22:36:28.056961+00,,1,FKUSR00557,FKUSR00001,,,,Sadashivanagar,,FKKG000546,,,,FKUSR00557,2023-12-13 22:53:17.305079+00:00,,,Bengaluru West Corporation,West Zone 2,SadashivnagarJunc,closed,17.571417983333333,2.9216237312719016,22,2,12,0,0,0,0,8.0,0.125,130.13221486886079,756.0,0.11507936507936507,167.0,1,vehicle_breakdown,private_car,Sadashivanagar,0.009339641,1.6,LOW
FKID006770,unplanned,12.9868689,77.5207125,0.0,0.0,"Magadi Main Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2023-12-14 00:47:57.699000+00:00,,closed,no,2023-12-14 01:31:09.995618+00,,,,heavy_vehicle,FKN00GL3428,Magadi Road,High,,,,2023-12-14 00:48:44.368203+00,,1,FKUSR00746,FKUSR00001,,,,Kamakshipalya,,FKKG000730,,,,FKUSR00746,2023-12-14 01:31:09.994787+00:00,,,Bengaluru West Corporation,West Zone 1,Sumanhalli,closed,43.204929783333334,3.7888363164238252,0,3,12,0,2,0,0,9.0,0.1111111111111111,103.42959000901499,85.0,0.058823529411764705,183.0,1,vehicle_breakdown,heavy_vehicle,Kamakshipalya,0.0036017115,2.4,LOW
FKID006774,unplanned,12.9635736,77.5800627,0.0,0.0,"BGS Flyover, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2023-12-14 03:01:42.728000+00:00,,closed,yes,2023-12-14 03:24:16.630277+00,,,,private_car,FKN00GL3431,Mysore Road,High,,,,2023-12-14 03:03:20.669807+00,,1,FKUSR01332,FKUSR00001,,,,City Market,,FKKG001291,,,,FKUSR01332,2023-12-14 03:24:16.629669+00:00,,,Bengaluru Central Corporation,Central Zone 2,K R MarketJunction,closed,22.565027816666667,3.159763740797941,3,3,12,0,2,0,0,6.0,0.5,118.23326661838853,244.0,0.0942622950819672,236.0,1,vehicle_breakdown,private_car,City Market,0.211802,3.7,MODERATE
FKID006775,unplanned,12.9297671,77.6330898,12.9297595,77.6330484,"80 Feet Road, Block 1, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)","7th Cross Road, Block 1, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",tree_fall,True,2023-12-14 03:06:11.713000+00:00,,closed,yes,2023-12-14 06:41:31.10684+00,,,Tree fall,,,Non-corridor,Low,,,,2023-12-14 03:09:27.615225+00,,1,FKUSR01812,FKUSR00001,,,,Adugodi,,FKKG001696,,,,FKUSR01812,2023-12-14 06:41:31.106342+00:00,,,Bengaluru South Corporation,South Zone 2,WiproJunc-Koramangala,closed,215.32322236666667,5.376773689039262,3,3,12,0,0,0,1,1.0,1.0,124.88619898229057,756.0,0.11507936507936507,76.0,1,tree_fall,nan,Adugodi,0.9786316,6.9,HIGH
FKID006776,unplanned,12.960769,77.5591862,0.0,0.0,"9th Cross Road, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,False,2023-12-14 04:10:28.298000+00:00,,closed,no,2023-12-14 04:43:22.146215+00,,,9th cross twrds Sirsi cricle... traffic slow moment ide sir,bmtc_bus,FKN00GL3432,Mysore Road,High,,,,2023-12-14 04:12:04.336393+00,,1,FKUSR00430,FKUSR00001,,,,Chamarajpet,,FKKG000419,,,,FKUSR00430,2023-12-14 04:43:17.246331+00:00,,,Bengaluru Central Corporation,Central Zone 2,SirsiCircle,closed,32.815805516666664,3.5209283120256494,4,3,12,0,2,0,0,7.0,0.0,97.22147276647291,244.0,0.0942622950819672,236.0,1,vehicle_breakdown,bmtc_bus,Chamarajpet,0.076534525,2.8,LOW
FKID006778,unplanned,12.9658372,77.6046388,0.0,0.0,"Wellington Street, Spartan Heights Apartments, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,False,2023-12-14 04:24:28.040000+00:00,,closed,yes,2023-12-14 06:28:05.65327+00,,,"[LOCATION] road ನಲ್ಲಿ ಒಂದು LGV ವಾಹನ upset ಆಗಿದ್ದು ಯಾವುದೇ ಪ್ರಾಣಹಾನಿ ಆಗಿರುವುದಿಲ್ಲ.ಸಂಚಾರ ಸ್ವಲ್ಪ ನಿಧಾನವಾಗಿದ್ದು, crane ನಲ್ಲಿ ಪಕ್ಕಕ್ಕೇ ಹಾಕಿಸಲಾಗುವುದು ಸರ್",lcv,FKN00GL3434,Mysore Road,High,,,,2023-12-14 04:27:59.47177+00,,1,FKUSR00791,FKUSR00001,,,,Ashok Nagar,,FKKG000775,,,,FKUSR00791,2023-12-14 06:28:05.652783+00:00,,,Bengaluru Central Corporation,Central Zone 1,Ashoknagar Junction(ShoolayCircle),closed,123.62687971666666,4.825324311150536,4,3,12,0,2,0,0,3.0,0.3333333333333333,113.93505522223631,244.0,0.0942622950819672,86.0,1,vehicle_breakdown,lcv,Ashok Nagar,0.0074939113,2.5,LOW
FKID006785,unplanned,12.9700048,77.5681094,12.9697045,77.5681106,"Dr TCM Royan Road, Subhash Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)","Dr TCM Royan Road, Subhash Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,True,2023-12-14 05:23:41.682000+00:00,,closed,yes,2023-12-14 06:10:21.57305+00,,,,bmtc_bus,FKN00GL3437,Non-corridor,Low,,,,2023-12-14 05:26:03.387597+00,,1,FKUSR00216,FKUSR00001,,,,Chamarajpet,,FKKG000208,,,,FKUSR00216,2023-12-14 06:10:21.572185+00:00,,,Bengaluru Central Corporation,Central Zone 2,BinnyMillJunction,closed,46.66483641666667,3.8641939440014728,5,3,12,0,0,0,1,3.0,0.6666666666666666,114.03236264470006,756.0,0.11507936507936507,236.0,1,vehicle_breakdown,bmtc_bus,Chamarajpet,0.9332987,6.6,HIGH
FKID006789,unplanned,13.0146125,77.5747089,0.0,0.0,"11th Cross Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",,vehicle_breakdown,False,2023-12-14 18:44:34.350000+00:00,,closed,yes,2023-12-14 19:48:35.927712+00,,,Tayr panchar,heavy_vehicle,FKN00GL3441,Non-corridor,Low,,,,2023-12-14 18:49:51.977178+00,,1,FKUSR00727,FKUSR00001,,,,Sadashivanagar,,FKKG000711,,,,FKUSR00727,2023-12-14 19:48:35.927225+00:00,,,Bengaluru West Corporation,West Zone 2,SadashivnagarJunc,closed,64.02628708333333,4.1747916048079245,18,3,12,0,0,0,0,8.0,0.125,130.13221486886079,756.0,0.11507936507936507,167.0,1,vehicle_breakdown,heavy_vehicle,Sadashivanagar,0.03580361,1.8,LOW
FKID006791,unplanned,13.0466555,77.579201,0.0,0.0,"10th Cross Road, Sapthagiri Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,accident,False,2023-12-14 19:04:51.809000+00:00,,closed,yes,2023-12-14 19:57:12.514603+00,,,Ring road from [LOCATION] layout towards Hebbal,,,ORR North 2,High,,,,2023-12-14 19:06:09.021231+00,,1,FKUSR00731,FKUSR00001,,,,Kodigehalli,,FKKG000715,,,,FKUSR00731,2023-12-14 19:57:12.514094+00:00,,,Bengaluru North Corporation,North Zone 2,BhadrappaLayout,closed,52.345084899999996,3.9767818441690115,19,3,12,0,2,0,0,1.0,0.0,117.12533529340168,56.0,0.03571428571428571,140.0,1,accident,nan,Kodigehalli,0.0010589432,2.5,LOW
FKID006792,planned,12.96707,77.6109833,0.0,0.0,"Richmond Road, Monsignor Dsouza Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,construction,False,2023-12-14 19:16:39.845000+00:00,2023-12-14 20:43:46+00:00,closed,yes,2023-12-14 21:35:47.813554+00,,,,,,Non-corridor,Low,,,,2023-12-14 19:19:09.294895+00,,1,FKUSR00068,FKUSR00001,,,,Ashok Nagar,,FKKG000062,,,,,,,,Bengaluru Central Corporation,Central Zone 1,D'SouzaCircle,end,87.10258333333333,4.478501855251542,19,3,12,0,0,1,0,3.0,0.0,120.8159011142653,756.0,0.11507936507936507,86.0,1,construction,nan,Ashok Nagar,0.12455296,3.2,LOW
FKID006793,unplanned,12.94805227,77.53459411,0.0,0.0,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,others,False,2023-12-14 19:15:13.964000+00:00,,closed,yes,2023-12-14 22:45:59.160081+00,,,Vehicle tier puncher,,,Mysore Road,High,,,,2023-12-14 19:20:53.881286+00,,1,FKUSR00128,FKUSR00001,,,,Byatarayanapura,,FKKG000122,,,,FKUSR00128,2023-12-14 22:45:59.159429+00:00,,,Bengaluru West Corporation,West Zone 2,KIMCO Junction,closed,210.75325715,5.355421715468171,19,3,12,0,2,0,0,16.0,0.0625,99.75502717300282,244.0,0.0942622950819672,167.0,1,others,nan,Byatarayanapura,0.03674536,2.6,LOW
FKID006799,unplanned,12.9583148,77.605948,0.0,0.0,"Hosur Road, Sir Mirza Ismail Nagar, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,False,2023-12-14 19:55:48.002000+00:00,,closed,yes,2023-12-14 21:38:53.711351+00,,,Due to breakdown this vehicle has been offroaded sir,taxi,FKN00GL3446,Hosur Road,High,,,,2023-12-14 19:56:54.795712+00,,1,FKUSR01673,FKUSR00001,,,,Ashok Nagar,,FKKG001563,,,,FKUSR01673,2023-12-14 21:38:53.710752+00:00,,,Bengaluru Central Corporation,Central Zone 1,CMP GateJunc,closed,103.09514586666666,4.645305345010838,19,3,12,0,2,0,0,5.0,0.2,129.32219327779075,81.0,0.037037037037037035,86.0,1,vehicle_breakdown,taxi,Ashok Nagar,0.0040644743,2.6,LOW
FKID006800,unplanned,13.0184867,77.5316683,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",,vehicle_breakdown,False,2023-12-14 19:59:17.835000+00:00,,closed,yes,2023-12-14 22:34:23.581864+00,,,Truck offroad due to Starting Problem,truck,FKN00GL3447,Non-corridor,Low,Empty,Starting problem,10.0,2023-12-14 20:02:15.278359+00,,1,FKUSR01320,FKUSR00001,,,,Rajajinagar,,FKKG001279,,,,FKUSR01320,2023-12-14 22:34:23.581336+00:00,,,Bengaluru West Corporation,West Zone 1,FTI Junction(KanteeravaStudio),closed,155.09577226666667,5.050469743661135,19,3,12,0,0,0,0,4.0,0.0,113.78749964978202,756.0,0.11507936507936507,183.0,1,vehicle_breakdown,truck,Rajajinagar,0.0017431172,1.5,LOW
FKID006801,unplanned,13.0198264,77.5524171,0.0,0.0,"Ullas Theatre Road, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2023-12-14 20:26:02.772000+00:00,,closed,yes,2023-12-14 22:10:19.079354+00,,,,heavy_vehicle,FKN00GL1053,Tumkur Road,High,,,,2023-12-14 20:26:49.357168+00,,1,FKUSR01813,FKUSR00001,,,,Yeshwanthpura,,FKKG001697,,,,FKUSR01813,2023-12-14 22:10:19.078851+00:00,,,Bengaluru West Corporation,West Zone 1,TumkurRdMarappanapalyaJunc,closed,104.27178085,4.65654539509554,20,3,12,0,2,0,0,11.0,0.0,94.56916665036889,163.0,0.03067484662576687,183.0,1,vehicle_breakdown,heavy_vehicle,Yeshwanthpura,0.010929155,2.4,LOW
FKID006802,unplanned,13.0212649,77.5320361,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",,vehicle_breakdown,False,2023-12-14 21:27:47.122000+00:00,,closed,yes,2023-12-14 23:12:17.363453+00,,,Due to Steering jam,heavy_vehicle,FKN00GL3448,Non-corridor,Low,,,,2023-12-14 21:29:56.921676+00,,1,FKUSR01814,FKUSR00001,,,,Rajajinagar,,FKKG001698,,,,FKUSR01814,2023-12-14 23:12:17.362813+00:00,,,Bengaluru West Corporation,West Zone 1,FTI Junction(KanteeravaStudio),closed,104.50401355000001,4.658748995320462,21,3,12,0,0,0,0,4.0,0.0,113.78749964978202,756.0,0.11507936507936507,183.0,1,vehicle_breakdown,heavy_vehicle,Rajajinagar,0.00059594016,1.5,LOW
FKID006803,unplanned,12.9574481,77.5194348,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, New Income Tax Layout, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",,others,False,2023-12-14 21:49:07.289000+00:00,,closed,yes,2023-12-15 07:18:59.036596+00,,,Traffic moment slow,,,Non-corridor,Low,,,,2023-12-14 21:49:43.126379+00,,1,FKUSR00057,FKUSR00001,,,,Byatarayanapura,,FKKG000051,,,,FKUSR00057,2023-12-15 07:18:59.036087+00:00,,,Bengaluru West Corporation,West Zone 1,Nagarbhavi,closed,569.8624514500001,6.3471482900067295,21,3,12,0,0,0,0,3.0,0.0,138.1407139012218,756.0,0.11507936507936507,183.0,1,others,nan,Byatarayanapura,0.01418417,1.7,LOW
FKID006805,unplanned,13.0168962,77.5569009,0.0,0.0,"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2023-12-15 00:22:46.553000+00:00,,closed,yes,2023-12-15 00:51:50.613582+00,,,The car Wheel remove body ypr down ramp towards [LOCATION],private_car,FKN00GL3449,Tumkur Road,High,,,,2023-12-15 00:24:21.764706+00,,1,FKUSR00702,FKUSR00001,,,,Yeshwanthpura,,FKKG000686,,,,FKUSR00702,2023-12-15 00:51:50.613107+00:00,,,Bengaluru West Corporation,West Zone 2,YeshwanthpuraCircle,closed,29.06766845,3.4034504565815533,0,4,12,0,2,0,0,29.0,0.034482758620689655,76.54275546826058,163.0,0.03067484662576687,167.0,1,vehicle_breakdown,private_car,Yeshwanthpura,0.21303457,3.3,LOW
FKID006816,unplanned,12.9882871,77.5770102,0.0,0.0,"Nehru Circle, Nehru Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,vehicle_breakdown,False,2023-12-15 05:00:45.107000+00:00,,closed,yes,2023-12-15 05:49:42.478889+00,,,Traffic no problem sir.,private_bus,FKN00GL3454,Non-corridor,Low,,,,2023-12-15 05:02:59.336348+00,,1,FKUSR00771,FKUSR00001,,,,Sheshadripuram,,FKKG000755,,,,FKUSR00771,2023-12-15 05:49:42.478383+00:00,,,Bengaluru Central Corporation,Central Zone 2,SubedarChatramRd near SheshadripuramPS,closed,48.95618971666667,3.9111464156689153,5,4,12,0,0,0,0,2.0,0.0,112.23296586339856,756.0,0.11507936507936507,236.0,1,vehicle_breakdown,private_bus,Sheshadripuram,0.0018234747,1.5,LOW
FKID006817,unplanned,12.9624257,77.5946113,0.0,0.0,"Lal Bagh Road, Ashirwadam Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2023-12-15 05:13:54.833000+00:00,,closed,yes,2023-12-15 06:05:40.409694+00,,,"Vacuum pipe cut ಆಗಿದ್ದು, traffic movement ge yavude ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ.",bmtc_bus,FKN00GL3455,Mysore Road,High,,,,2023-12-15 05:15:20.65622+00,,1,FKUSR00891,FKUSR00001,,,,Halasuru Gate,,FKKG000870,,,,FKUSR00891,2023-12-15 06:05:40.409161+00:00,,,Bengaluru Central Corporation,Central Zone 2,BloodBankCircle,closed,51.759602683333334,3.965745797178858,5,4,12,0,2,0,0,3.0,0.0,108.33230198745369,244.0,0.0942622950819672,236.0,1,vehicle_breakdown,bmtc_bus,Halasuru Gate,0.00934854,2.5,LOW
FKID006819,unplanned,12.9395521,77.6950925,0.0,0.0,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2023-12-15 05:29:58.464000+00:00,,closed,yes,2023-12-15 06:47:59.773785+00,,,,private_bus,FKN00GL2494,ORR East 1,High,,,,2023-12-15 05:30:49.715499+00,,1,FKUSR01630,FKUSR00001,,,,HAL Old Airport,,FKKG001531,,,,FKUSR01630,2023-12-15 06:47:59.773183+00:00,,,Bengaluru East Corporation,East Zone 1,Kadubeesanahalli-ORR Junc,closed,78.02181971666667,4.3697240132762625,5,4,12,0,2,0,0,7.0,0.0,104.35048593128771,64.0,0.0625,117.0,1,vehicle_breakdown,private_bus,HAL Old Airport,0.0006187933,2.4,LOW
FKID006822,unplanned,12.9613709,77.5594103,0.0,0.0,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",,others,False,2023-12-15 06:05:10.046000+00:00,,closed,yes,2023-12-15 07:04:48.612953+00,,,"ಡೀಸೆಲ್ [LOCATION], [PERSON]",,,Mysore Road,High,,,,2023-12-15 06:05:59.733802+00,,1,FKUSR00170,FKUSR00001,,,,Chamarajpet,,FKKG000163,,,,FKUSR00170,2023-12-15 07:04:48.612413+00:00,,,Bengaluru Central Corporation,Central Zone 2,SirsiCircle,closed,59.64277355,4.1050004782499085,6,4,12,0,2,0,0,7.0,0.0,97.22147276647291,244.0,0.0942622950819672,236.0,1,others,nan,Chamarajpet,0.011412441,2.4,LOW
FKID006823,unplanned,13.008159,77.6952927,13.0081577,77.6952918,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)","MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,True,2023-12-15 06:18:02.722000+00:00,,closed,yes,2023-12-15 06:57:04.387605+00,,,,ksrtc_bus,FKN00GL3457,Non-corridor,Low,,,,2023-12-15 06:19:24.937194+00,,1,FKUSR00110,FKUSR00001,,,,K.R. Pura,,FKKG000104,,,,FKUSR00110,2023-12-15 06:55:05.722978+00:00,,,Bengaluru East Corporation,East Zone 2,Devasandra(k r puram),closed,37.0500163,3.6389015126913087,6,4,12,0,0,0,1,12.0,0.25,97.37059041910734,756.0,0.11507936507936507,73.0,1,vehicle_breakdown,ksrtc_bus,K.R. Pura,0.9554495,6.6,HIGH
FKID006826,unplanned,13.057255,77.5466583,0.0,0.0,"Hesarghatta Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",,vehicle_breakdown,False,2023-12-15 09:31:17.064000+00:00,,closed,no,2023-12-15 10:02:25.726965+00,,,Vehicle break down,taxi,FKN00GL3460,Non-corridor,Low,,,,2023-12-15 09:32:17.666157+00,,1,FKUSR00953,FKUSR00009,,,,Jalahalli,,FKKG000930,,,,FKUSR00953,2023-12-15 10:02:25.726378+00:00,,,Bengaluru North Corporation,North Zone 1,GangammagudiJunc,closed,31.144372966666666,3.4702374110001206,9,4,12,0,0,0,0,4.0,0.0,106.2640821150598,756.0,0.11507936507936507,98.0,1,vehicle_breakdown,taxi,Jalahalli,0.0015350189,1.4,LOW
FKID006829,unplanned,12.9831508,77.5881278,0.0,0.0,"D Devaraj Urs Road, Sri Basaveshwara Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,accident,False,2023-12-15 18:37:09.382000+00:00,,closed,no,2023-12-15 20:24:55.464981+00,,,Self accident,,,Bellary Road 1,High,,,,2023-12-15 18:37:42.736847+00,,1,FKUSR01142,FKUSR00001,,,,Cubbon Park,,FKKG001103,,,,FKUSR01142,2023-12-15 20:24:55.464488+00:00,,,Bengaluru Central Corporation,Central Zone 2,BasaweshwaraCircle,closed,107.76804146666667,4.689217554753213,18,4,12,0,2,0,0,2.0,0.0,115.72794490506523,158.0,0.06962025316455696,236.0,1,accident,nan,Cubbon Park,0.0023624394,2.5,LOW
FKID006831,unplanned,12.9457717,77.5273583,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2023-12-15 19:36:02.255000+00:00,,closed,yes,2023-12-15 20:52:13.287334+00,,,Due to vehicle tyre blost traffic no problem. Nayandahalli flyover towords Nagabhavi,lcv,FKN00GL3462,ORR West 1,High,,,,2023-12-15 19:38:43.163359+00,,1,FKUSR01349,FKUSR00001,,,,Byatarayanapura,,FKKG001305,,,,FKUSR01349,2023-12-15 20:52:13.286821+00:00,,,Bengaluru West Corporation,West Zone 2,MysoreRd-RingRdJunc(Nayandanahallii),closed,76.18386368333333,4.346190415537139,19,4,12,0,2,0,0,7.0,0.0,106.60009931709018,55.0,0.0,167.0,1,vehicle_breakdown,lcv,Byatarayanapura,0.0016510518,2.4,LOW
FKID006832,unplanned,12.945655,77.596045,0.0,0.0,"Hosur Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2023-12-15 19:54:20.675000+00:00,,closed,no,2023-12-15 20:06:54.255251+00,,,"Bus breakdown ,@Nimans to 10 th cross , vehicle moment is slow",bmtc_bus,FKN00GL3463,Non-corridor,Low,,,,2023-12-15 19:56:21.136206+00,,1,FKUSR00609,FKUSR00001,,,,Wilson Garden,,FKKG000596,,,,FKUSR00609,2023-12-15 20:06:54.254691+00:00,,,Bengaluru Central Corporation,Central Zone 2,WilsonGarden10thCrossJunc,closed,12.559661516666667,2.6070993203029578,19,4,12,0,0,0,0,2.0,0.0,114.13539870506524,756.0,0.11507936507936507,236.0,1,vehicle_breakdown,bmtc_bus,Wilson Garden,0.04301216,1.7,LOW
FKID006834,planned,13.0418676,77.5941076,0.0,0.0,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2023-12-15 20:32:42.275000+00:00,2023-12-15 23:05:46+00:00,closed,yes,2023-12-15 22:01:23.508244+00,,,Bethal church hebbal,,,ORR North 1,High,,,,2023-12-15 20:34:09.345502+00,,1,FKUSR00876,FKUSR00001,,,,Hebbala,,FKKG000856,,,,FKUSR00876,2023-12-15 22:01:22.621625+00:00,,,Bengaluru North Corporation,North Zone 1,HebbalFlyoverJunc,closed,88.67244375,4.496163517296968,20,4,12,0,2,1,0,10.0,0.1,159.37515849538116,60.0,0.08333333333333333,98.0,1,construction,nan,Hebbala,0.03972147,4.0,MODERATE
